LSOA11CD,imd_rank,imd_score,income,employment,education,health,crime,housing,living_env,idaci,idaopi,IDfetex,iMEAN1,iDEVST1,iMAJORITY1,iMEAN2,iDEVST2,iMAJORITY2,iMEAN3,iDEVST3,iMAJORITY3,iMEAN_EDG,iDEVST_EDG,iUNIFOR,iENTROP,iCONTRAS,iIDM,iCOVAR,iVARIAN,iCORRELAC,iSKEWNESS,iKURTOSIS,iRVF,iRSF,iFDO,iSDT,iMFM,iVFM,iDMF,iRMM,iSDF,iAFM
E01006706,387,67.629999999999995,0.440000000000000,0.360000000000000,78.659999999999997,2.070000000000000,-0.180000000000000,31.460000000000001,10.880000000000001,0.550000000000000,0.440000000000000,180,67.89021200000,24.23485300000,58,73.72713800000,21.17575200000,73,58.05620800000,22.70888200000,49,7.17328000000,7.43088000000,0.03460321700,1.78772300000,13.45906800000,0.51746038000,28.30762600000,35.03716000000,0.80793152000,1.23401890000,3.82034680000,4.78074730000,1.47433470000,58.23317400000,-2.58553160000,357.06375000000,0.26075982000,234.29564000000,1.22557850000,-153.74972000000,2047.15980000000
E01006707,765,61.939999999999998,0.420000000000000,0.350000000000000,65.730000000000004,2.130000000000000,-0.060000000000000,16.140000000000001,10.470000000000001,0.450000000000000,0.470000000000000,181,63.95354800000,20.79966100000,58,70.89303700000,18.19743900000,73,54.14885800000,19.01916100000,49,6.11219000000,6.58053000000,0.04840805100,1.66728540000,10.58834300000,0.56186856000,20.59822800000,25.89239900000,0.79553183000,1.01313940000,3.38117500000,4.52327300000,1.47160440000,45.13952900000,-1.51207400000,275.74419000000,0.25215153000,180.02937000000,1.20336740000,-123.95198000000,1592.47990000000
E01006708,3479,43.740000000000002,0.280000000000000,0.230000000000000,45.969999999999999,1.890000000000000,0.480000000000000,18.649999999999999,13.310000000000000,0.290000000000000,0.420000000000000,182,61.45776000000,21.70064300000,58,69.29255400000,19.19969800000,73,53.09138600000,19.41061400000,49,5.36618000000,5.80154000000,0.04721374000,1.64124430000,8.42448010000,0.58115897000,23.84594100000,28.05818100000,0.84987480000,1.36191760000,4.87569330000,6.16172720000,1.52740400000,40.24950600000,1.91480080000,271.06472000000,0.46898318000,194.74846000000,1.29573440000,-114.58531000000,1610.71980000000
E01006709,3358,44.229999999999997,0.310000000000000,0.260000000000000,48.159999999999997,1.620000000000000,-0.200000000000000,13.449999999999999,17.670000000000002,0.400000000000000,0.390000000000000,183,68.02470400000,25.49137300000,58,69.93193100000,23.71668600000,73,61.02273100000,22.95661000000,49,8.93555000000,6.86167000000,0.01847383100,1.93012950000,16.61043700000,0.42029922000,30.41163500000,38.71685300000,0.78548829000,0.54051499000,0.82533651000,4.26440260000,1.50804310000,77.42661500000,1.19251830000,497.86624000000,0.36714190000,345.46456000000,1.23213560000,-229.89206000000,2973.97240000000
E01006710,4867,38.789999999999999,0.250000000000000,0.200000000000000,38.450000000000003,1.200000000000000,-0.850000000000000,34.270000000000003,37.859999999999999,0.370000000000000,0.220000000000000,184,75.80351500000,22.99382400000,74,76.25939100000,21.19404200000,81,66.77767500000,21.67291600000,66,8.79430000000,7.30288000000,0.02552853800,1.87453890000,16.57394800000,0.44365822000,23.27169800000,31.55867200000,0.73741056000,0.66989483000,2.39445360000,3.55823100000,1.47597900000,70.73505900000,-2.84912440000,440.05761000000,0.27541152000,291.44798000000,1.19308560000,-206.47918000000,2578.01350000000
E01006711,1591,54.060000000000002,0.290000000000000,0.290000000000000,29.879999999999999,1.990000000000000,0.890000000000000,9.270000000000000,71.870000000000005,0.280000000000000,0.410000000000000,185,87.60051600000,36.01044500000,99,85.90066600000,34.46187800000,93,78.55204800000,34.15132100000,90,9.52521000000,8.46789000000,0.01415771800,2.11479180000,23.16334100000,0.43320466000,65.48836600000,77.07003600000,0.84972538000,0.72445566000,1.10553960000,6.28195970000,1.48745220000,100.58091000000,6.00909900000,700.47321000000,0.42364645000,494.13316000000,1.29935440000,-284.44344000000,4051.17220000000
E01006712,5366,37.240000000000002,0.230000000000000,0.180000000000000,23.460000000000001,1.280000000000000,0.450000000000000,5.420000000000000,64.310000000000002,0.320000000000000,0.300000000000000,186,74.15788500000,29.97076800000,58,74.04687500000,26.46409900000,77,64.90155400000,26.17357500000,49,10.36760000000,8.12588000000,0.01673449400,2.06550040000,25.08444400000,0.40757757000,41.21941900000,53.76164100000,0.76670686000,0.62109313000,0.75965337000,4.11462710000,1.43913210000,95.85633700000,8.39520080000,592.88762000000,0.38178377000,374.60175000000,1.33611980000,-175.32049000000,1280.84780000000
E01006713,5123,38.020000000000003,0.220000000000000,0.190000000000000,26.020000000000000,1.080000000000000,0.530000000000000,5.300000000000000,71.250000000000000,0.270000000000000,0.240000000000000,187,85.68553600000,28.95566800000,82,81.42607900000,27.28152500000,85,73.94911000000,27.10104600000,74,12.14020000000,8.10617000000,0.01362370300,2.11125810000,28.92645200000,0.34487700000,35.47198300000,49.93520900000,0.71036016000,0.66678563000,1.89615990000,3.32944100000,1.40652250000,102.37381000000,-9.96290700000,643.75072000000,0.24454588000,391.92259000000,1.31138410000,-191.46884000000,1902.57540000000
E01006716,2445,48.859999999999999,0.290000000000000,0.240000000000000,39.159999999999997,2.010000000000000,0.900000000000000,14.740000000000000,43.509999999999998,0.300000000000000,0.390000000000000,188,85.65290300000,42.09211300000,82,85.81770900000,40.49883100000,77,78.20521900000,39.80830200000,74,9.94450000000,8.35857000000,0.01285621300,2.16165130000,24.75296400000,0.41744160000,92.94213100000,105.31861000000,0.88248533000,1.12628120000,1.23271780000,8.24327280000,1.47225000000,101.49677000000,9.06865410000,751.26989000000,0.46652318000,536.34822000000,1.31029370000,-303.23390000000,4437.56750000000
E01006717,7722,31.070000000000000,0.180000000000000,0.170000000000000,14.550000000000001,0.930000000000000,1.260000000000000,7.230000000000000,38.369999999999997,0.220000000000000,0.210000000000000,189,67.64299900000,29.67281100000,58,67.07500700000,27.86681500000,73,60.33568200000,27.24242400000,49,11.35810000000,7.79269000000,0.01308439900,2.07781150000,25.64347200000,0.35581767000,39.74901500000,52.57075100000,0.75610514000,0.90036187000,2.03557830000,3.78309210000,1.49224700000,114.56154000000,5.99006880000,671.67927000000,0.37774843000,438.94743000000,1.27776520000,-252.37829000000,1965.65890000000
E01006718,5828,35.840000000000003,0.230000000000000,0.190000000000000,20.100000000000001,1.020000000000000,0.590000000000000,8.170000000000000,60.899999999999999,0.270000000000000,0.270000000000000,190,62.56051300000,30.38254200000,41,62.85771600000,28.99294000000,49,56.90256800000,28.33283300000,41,10.55870000000,7.60400000000,0.01505738200,2.05006940000,23.71329300000,0.37716035000,43.48782700000,55.34447300000,0.78576639000,0.92609302000,1.16548410000,4.33446130000,1.53358180000,113.60907000000,12.40456100000,657.93359000000,0.53932081000,445.01578000000,1.38357930000,-192.64610000000,1538.71300000000
E01006719,8572,29.280000000000001,0.200000000000000,0.150000000000000,18.559999999999999,0.800000000000000,0.520000000000000,5.220000000000000,54.310000000000002,0.290000000000000,0.250000000000000,191,77.36883400000,31.47264300000,66,76.03015700000,29.22015200000,77,68.46733500000,29.35112800000,58,10.79720000000,8.60000000000,0.01449503200,2.10726650000,27.53618100000,0.39716989000,45.36778500000,59.13587600000,0.76717871000,0.74954313000,1.52566030000,4.08625430000,1.45637750000,110.63841000000,7.48859470000,760.56676000000,0.33479642000,518.13936000000,1.20958540000,-358.73569000000,4568.70830000000
E01006720,807,61.329999999999998,0.380000000000000,0.250000000000000,63.320000000000000,2.100000000000000,1.010000000000000,14.150000000000000,57.659999999999997,0.500000000000000,0.450000000000000,192,87.02735200000,40.55709000000,82,87.31488300000,38.85216300000,77,77.88640500000,39.08549100000,58,10.44650000000,8.51402000000,0.01249350400,2.18528970000,26.14520900000,0.40410375000,84.97473000000,98.04733400000,0.86667047000,1.03054060000,1.31578540000,7.01602000000,1.48754320000,114.23766000000,7.06643270000,845.56992000000,0.51142053000,611.25702000000,1.31681250000,-343.36990000000,4935.41720000000
E01006721,1071,58.490000000000002,0.380000000000000,0.280000000000000,58.340000000000003,1.910000000000000,0.550000000000000,15.449999999999999,47.590000000000003,0.570000000000000,0.450000000000000,193,72.02112800000,31.72977400000,49,74.80091500000,29.89145900000,77,65.25786800000,30.78032400000,49,9.27670000000,7.78086000000,0.01692417600,2.02115180000,19.17864800000,0.43512162000,50.56117100000,60.15049500000,0.84057780000,1.15576180000,3.15361550000,5.79331390000,1.51344230000,89.22173900000,7.16534570000,542.36697000000,0.48013577000,368.59526000000,1.32618890000,-191.68116000000,1605.01630000000
